"ID","Accelerator","System","Simple edit","Start Time","End Time","OP Duration","OP Duration (seconds)","Effective Duration","Effective Duration (seconds)","Current state","States","Faulty Elements","Description","Cardiogram Link and Display Label","AWG","Expert","R2E Status","Parent ID","Parent","Child Count"
17815,"LHC","Magnet circuits » Training Quench","","09-07-2015 07:12:31","09-07-2015 07:25:10","12min 39s",759,"10h 28min 42s",37722,"OP Ended","Blocking OP|OP Ended","B11L3","quench without beam during small rampup to go to start of ramp down","","Reviewed","Reviewed","Not R2E related","","",1
17949,"LHC","Beam Instrumentation » BBQ","","09-07-2015 06:56:44","09-07-2015 06:58:15","01min 31s",91,"01min 31s",91,"OP Ended","Blocking OP|OP Ended","50Hz lines in H planes","Tune FB ,locked on wrong peak, tune pushed to 3rd order resonnance","","Reviewed","Reviewed","Not R2E related","","",0
17813,"LHC","Experiments » LHCb","","09-07-2015 05:05:12","09-07-2015 05:17:56","12min 44s",764,"12min 44s",764,"OP Ended","Blocking OP|OP Ended","detector","","","Reviewed","Reviewed","Not R2E related","","",0
17842,"LHC","Power Converters","","08-07-2015 13:40:07","08-07-2015 13:42:56","02min 49s",169,"02min 49s",169,"OP Ended","Blocking OP|OP Ended","3 PCs","tripped while going to STANDBY","","Reviewed","Reviewed","Not R2E related","","",0
17840,"LHC","Other","","08-07-2015 13:29:50","08-07-2015 14:42:05","01h 12min 15s",4335,"01h 12min 15s",4335,"OP Ended","Blocking OP|OP Ended","BIW","safety system, fault of BIW coming from P6","","Reviewed","Reviewed","Not R2E related","","",0
17811,"LHC","Magnet circuits » Earth Fault","","08-07-2015 05:36:11","08-07-2015 13:42:56","08h 06min 45s",29205,"08h 06min 45s",29205,"OP Ended","Blocking OP|OP Ended","RB.A78 circuit","RB.A78 tripped on an earth fault, precycle needed
cause of the earth fault not identified.","","Reviewed","Reviewed","Not R2E related","","",0
17820,"LHC","Injector Complex » No Beam » SPS","","07-07-2015 19:46:45","07-07-2015 20:43:43","56min 58s",3418,"56min 58s",3418,"OP Ended","Blocking OP|OP Ended","RBIH faulty in SPS","","","Reviewed","Reviewed","Not R2E related","","",0
17780,"LHC","Injector Complex » No Beam","","07-07-2015 02:25:44","07-07-2015 02:56:16","30min 32s",1832,"30min 32s",1832,"OP Ended","Blocking OP|OP Ended","INDIV not available","","","Reviewed","Reviewed","Not R2E related","","",0
17718,"LHC","Injector Complex » No Beam","","07-07-2015 00:12:42","07-07-2015 00:18:10","05min 28s",328,"05min 28s",328,"OP Ended","Blocking OP|OP Ended","trip of safety chain 13","","","Reviewed","Reviewed","Not R2E related","","",0
17808,"LHC","Beam Losses » Chromaticity/Tune","","06-07-2015 23:21:06","06-07-2015 23:23:09","02min 03s",123,"02min 03s",123,"OP Ended","Blocking OP|OP Ended","","pilot lost after long injection plateau","","Reviewed","Reviewed","Not R2E related","","",0
17715,"LHC","LBDS » TSDS","","06-07-2015 16:10:34","06-07-2015 17:27:15","01h 16min 41s",4601,"01h 16min 41s",4601,"OP Ended","Blocking OP|OP Ended","TSU analysis","","","Reviewed","Reviewed","Not R2E related","","",0
17792,"LHC","Accelerator Controls » JMS","","06-07-2015 02:29:30","06-07-2015 06:54:49","04h 25min 19s",15919,"04h 25min 19s",15919,"OP Ended","Blocking OP|OP Ended","JMS_Broker","","","Reviewed","Reviewed","Not R2E related","","",0
17789,"LHC","Beam Losses » Fast Losses (UFO)","","05-07-2015 21:52:22","05-07-2015 22:06:17","13min 55s",835,"13min 55s",835,"OP Ended","Blocking OP|OP Ended","4L8 during the ramp","","","Reviewed","Reviewed","Not R2E related","","",0
17802,"LHC","Ventilation Doors","","05-07-2015 18:40:07","05-07-2015 18:42:31","02min 24s",144,"02min 24s",144,"OP Ended","Blocking OP|OP Ended","ventilation door PM25","was closed on Friday evening, opened again without access in the zone","","Reviewed","Reviewed","Not R2E related","","",0
17713,"LHC","QPS » Controller","","05-07-2015 18:02:46","05-07-2015 19:13:19","01h 10min 33s",4233,"01h 10min 33s",4233,"OP Ended","Blocking OP|OP Ended","nQPS crate 33L3","precycle needed","","Reviewed","Reviewed","Not R2E related","","",0
17779,"LHC","QPS » Hardware","","05-07-2015 06:24:22","05-07-2015 06:28:20","03min 58s",238,"03min 58s",238,"OP Ended","Blocking OP|OP Ended","RCO.A56B2","","","Reviewed","Reviewed","Not R2E related","","",0
17776,"LHC","Operation » Operational error","","05-07-2015 04:50:40","05-07-2015 04:51:55","01min 15s",75,"01min 15s",75,"OP Ended","Blocking OP|OP Ended","","","","Reviewed","Reviewed","Not R2E related","","",0
17710,"LHC","Injector Complex » No Beam","","05-07-2015 03:56:06","05-07-2015 04:27:23","31min 17s",1877,"31min 17s",1877,"OP Ended","Blocking OP|OP Ended","LINAC","As before","","Reviewed","Reviewed","Not R2E related","","",0
17773,"LHC","QPS » Hardware","","04-07-2015 23:28:39","04-07-2015 23:33:14","04min 35s",275,"04min 35s",275,"OP Ended","Blocking OP|OP Ended","RCO.A56B2","","","Reviewed","Reviewed","Not R2E related","","",0
17770,"LHC","QPS » Controller","","04-07-2015 23:12:37","04-07-2015 23:13:26","49s",49,"49s",49,"OP Ended","Blocking OP|OP Ended","RQS.L8B1","","","Reviewed","Reviewed","Not R2E related","","",0
17708,"LHC","Injector Complex » No Beam","","04-07-2015 21:55:11","04-07-2015 22:44:27","49min 16s",2956,"49min 16s",2956,"OP Ended","Blocking OP|OP Ended","LINAC","","","Reviewed","Reviewed","Not R2E related","","",0
17705,"LHC","Injector Complex » No Beam","","04-07-2015 21:31:09","04-07-2015 21:38:12","07min 03s",423,"07min 03s",423,"OP Ended","Blocking OP|OP Ended","LINAC","","","Reviewed","Reviewed","Not R2E related","","",0
17720,"LHC","Beam Instrumentation » BLM","","04-07-2015 20:08:30","04-07-2015 21:08:02","59min 32s",3572,"59min 32s",3572,"OP Ended","Blocking OP|OP Ended","sr5 crates","","","Reviewed","Reviewed","Not R2E related","","",0
17701,"LHC","Injector Complex » No Beam","","04-07-2015 14:04:39","04-07-2015 14:13:41","09min 02s",542,"09min 02s",542,"OP Ended","Blocking OP|OP Ended","linac2","RF","","Reviewed","Reviewed","Not R2E related","","",0
17678,"LHC","Power Converters","","04-07-2015 12:34:54","04-07-2015 12:35:48","54s",54,"54s",54,"OP Ended","Blocking OP|OP Ended","RQTL11.R5B2","quench ?","","Reviewed","Reviewed","Not R2E related","","",0
17675,"LHC","Injector Complex » No Beam","","04-07-2015 11:08:07","04-07-2015 11:15:55","07min 48s",468,"07min 48s",468,"OP Ended","Blocking OP|OP Ended","LINAC","","","Reviewed","Reviewed","Not R2E related","","",0
17672,"LHC","Power Converters","","04-07-2015 10:04:43","04-07-2015 10:10:04","05min 21s",321,"05min 21s",321,"OP Ended","Blocking OP|OP Ended","RCBH13.R4B2","jump in the reference ","","Reviewed","Reviewed","Not R2E related","","",0
17669,"LHC","Injector Complex » No Beam » PS","","04-07-2015 03:49:56","04-07-2015 04:04:30","14min 34s",874,"14min 34s",874,"OP Ended","Blocking OP|OP Ended","CPS","One cavity in the PS is down","","Reviewed","Reviewed","Not R2E related","","",0
17666,"LHC","Injector Complex » No Beam","","04-07-2015 00:51:26","04-07-2015 00:59:24","07min 58s",478,"07min 58s",478,"OP Ended","Blocking OP|OP Ended","LINAC","RF Tripped","","Reviewed","Reviewed","Not R2E related","","",0
17663,"LHC","Injector Complex » No Beam","","04-07-2015 00:18:32","04-07-2015 00:43:44","25min 12s",1512,"25min 12s",1512,"OP Ended","Blocking OP|OP Ended","LINAC","RF tripped","","Reviewed","Reviewed","Not R2E related","","",0
17681,"LHC","LBDS » IPOC","","03-07-2015 23:00:30","04-07-2015 05:02:07","06h 01min 37s",21697,"06h 01min 37s",21697,"OP Ended","Blocking OP|OP Ended","MKDgenerator EB1","switch B shows values out of tolerance","","Reviewed","Requires review","Not R2E related","","",0
17660,"LHC","Ventilation Doors","","03-07-2015 21:33:27","03-07-2015 22:52:01","01h 18min 34s",4714,"01h 18min 34s",4714,"OP Ended","Blocking OP|OP Ended","ventilation door PM25","ventilation door PM25 interlocking poqwering phase 2, ","","Reviewed","Reviewed","Not R2E related","","",0
17645,"LHC","QPS » Controller","","03-07-2015 20:04:43","03-07-2015 20:48:16","43min 33s",2613,"43min 33s",2613,"OP Ended","Blocking OP|OP Ended","RB.A34","QPS not OK, controler 20.L4","","Reviewed","Reviewed","Not R2E related","","",0
17643,"LHC","QPS » Hardware","","03-07-2015 20:04:43","03-07-2015 23:00:30","02h 55min 47s",10547,"02h 55min 47s",10547,"OP Ended","Blocking OP|OP Ended","RCS.A56B2","switch not closing","","Reviewed","Reviewed","Not R2E related",17640,"Cryogenics » Equipment",0
17640,"LHC","Cryogenics » Equipment","","03-07-2015 19:11:44","03-07-2015 19:23:29","11min 45s",705,"03h 07min 32s",11252,"OP Ended","Blocking OP|OP Ended","valve closed S34","loss  CS/CM S34, precycle needed","","Reviewed","Reviewed","Not R2E related","","",1
17786,"LHC","Experiments » ATLAS","","03-07-2015 12:51:19","03-07-2015 12:52:25","01min 06s",66,"01min 06s",66,"OP Ended","Blocking OP|OP Ended","BCM","","","Reviewed","Reviewed","Not R2E related","","",0
17783,"LHC","Accelerator Controls » LSA-INCA","","03-07-2015 11:40:14","03-07-2015 12:09:37","29min 23s",1763,"29min 23s",1763,"OP Ended","Blocking OP|OP Ended","600A QPS reset not working","","","Reviewed","Reviewed","Not R2E related","","",0
17618,"LHC","Injector Complex » No Beam » SPS","","03-07-2015 06:27:38","03-07-2015 07:13:07","45min 29s",2729,"45min 29s",2729,"OP Ended","Blocking OP|OP Ended","SPS MKP","vacuum bad","","Reviewed","Reviewed","Not R2E related","","",0
17616,"LHC","Injector Complex » Beam in Set-up » SPS","","03-07-2015 02:35:48","03-07-2015 03:38:42","01h 02min 54s",3774,"01h 02min 54s",3774,"OP Ended","Blocking OP|OP Ended","SPS","BPM LSS4 interlocks","","Reviewed","Reviewed","Not R2E related","","",0
17767,"LHC","Beam Injection » Losses","","03-07-2015 01:25:42","03-07-2015 01:26:12","30s",30,"30s",30,"OP Ended","Blocking OP|OP Ended","BLM in point 2","","","Reviewed","Reviewed","Not R2E related","","",0
17764,"LHC","Beam Instrumentation » BBQ","","03-07-2015 00:03:02","03-07-2015 00:05:03","02min 01s",121,"02min 01s",121,"OP Ended","Blocking OP|OP Ended","ON DEMAND crate down","","","Reviewed","Reviewed","Not R2E related","","",0
17613,"LHC","Experiments » TOTEM","","02-07-2015 18:34:16","02-07-2015 19:31:43","57min 27s",3447,"57min 27s",3447,"OP Ended","Blocking OP|OP Ended","LVDTs","Cannot be resetted: they need to go on site and bypass (the pots are in a safe position)","","Reviewed","Reviewed","Not R2E related","","",0
17761,"LHC","Beam Losses » Transverse instabilities","","02-07-2015 17:49:36","02-07-2015 17:52:14","02min 38s",158,"02min 38s",158,"OP Ended","Blocking OP|OP Ended","","instabilitites during scrubbing run","","Reviewed","Reviewed","Not R2E related","","",0
17520,"LHC","Injector Complex » No Beam » SPS","","02-07-2015 11:19:38","02-07-2015 11:35:45","16min 07s",967,"16min 07s",967,"OP Ended","Blocking OP|OP Ended","SPS kicker","","","Reviewed","Reviewed","Not R2E related","","",0
17610,"LHC","Beam Losses » Transverse instabilities","","02-07-2015 09:57:30","02-07-2015 09:59:13","01min 43s",103,"01min 43s",103,"OP Ended","Blocking OP|OP Ended","","scrubbing run, chroma to be adjusted between injection and circulating beam","","Reviewed","Reviewed","Not R2E related","","",0
17453,"LHC","Injector Complex » No Beam","","02-07-2015 08:01:42","02-07-2015 08:27:42","26min 00s",1560,"26min 00s",1560,"OP Ended","Blocking OP|OP Ended","PS cavity trip","","","Reviewed","Reviewed","Not R2E related","","",0
17500,"LHC","Access System » Hardware","","02-07-2015 04:39:00","02-07-2015 06:46:34","02h 07min 34s",7654,"02h 07min 34s",7654,"OP Ended","Blocking OP|OP Ended","PM65","Key not recognized in PM65, precycle needed","","Reviewed","Reviewed","Not R2E related","","",0
17449,"LHC","Injector Complex » No Beam » PS","","02-07-2015 03:50:17","02-07-2015 04:32:23","42min 06s",2526,"42min 06s",2526,"OP Ended","Blocking OP|OP Ended","CPS RF cavity","","","Reviewed","Reviewed","Not R2E related","","",0
17607,"LHC","Operation » Operational error","","02-07-2015 03:27:56","02-07-2015 03:30:07","02min 11s",131,"02min 11s",131,"OP Ended","Blocking OP|OP Ended","hidden RF interlock","reset missing in scrubbing seqeunce","","Reviewed","Reviewed","Not R2E related","","",0
17480,"LHC","Access System » Hardware","","01-07-2015 23:53:16","02-07-2015 01:41:38","01h 48min 22s",6502,"01h 48min 22s",6502,"OP Ended","Blocking OP|OP Ended","PM65","Key not correctly set in PM65, precycle needed","","Reviewed","Reviewed","Not R2E related","","",0
17587,"LHC","Cryogenics » Equipment","","01-07-2015 15:15:22","01-07-2015 17:29:29","02h 14min 07s",8047,"02h 14min 07s",8047,"OP Ended","Blocking OP|OP Ended","TT sensor on RQ10.R6","","","Reviewed","Reviewed","Not R2E related","","",0
17460,"LHC","Power Converters","","30-06-2015 23:51:24","01-07-2015 08:23:58","08h 32min 34s",30754,"08h 32min 34s",30754,"OP Ended","Blocking OP|OP Ended","RPLB.UA83.RCOX3.L8","Power converter cannot be restarted, postponed from the night","","Reviewed","Reviewed","Not R2E related","","",0
17446,"LHC","Other","","30-06-2015 18:44:08","30-06-2015 23:00:23","04h 16min 15s",15375,"04h 16min 15s",15375,"OP Ended","Blocking OP|OP Ended","heating unit of RB.A23 current lead on DFBAD S23","DFB heating doesn't work anymore","","Reviewed","Reviewed","Not R2E related","","",0
17604,"LHC","Injector Complex » No Beam","","30-06-2015 17:24:01","01-07-2015 17:29:29","1d 00h 05min 28s",86728,"1d 00h 05min 28s",86728,"OP Ended","Blocking OP|OP Ended","source cathod to be echanged","","","Reviewed","Reviewed","Not R2E related","","",0
17443,"LHC","Power Converters","","30-06-2015 17:12:15","01-07-2015 08:23:58","15h 11min 43s",54703,"15h 11min 43s",54703,"OP Ended","Blocking OP|OP Ended","RQTF.A67B1","postponed intervention from previous afternoon","","Reviewed","Reviewed","Not R2E related","","",0
17601,"LHC","QPS » Controller","","30-06-2015 10:17:59","30-06-2015 10:39:18","21min 19s",1279,"21min 19s",1279,"OP Ended","Blocking OP|OP Ended","Communication with 1 crate in S78","","","Reviewed","Reviewed","Not R2E related","","",0
17399,"LHC","Injector Complex » No Beam","","29-06-2015 20:01:41","29-06-2015 20:34:50","33min 09s",1989,"33min 09s",1989,"OP Ended","Blocking OP|OP Ended","linac2","interlock problem","","Reviewed","Reviewed","Not R2E related","","",0
17396,"LHC","QPS » Controller","","29-06-2015 17:00:28","29-06-2015 17:45:47","45min 19s",2719,"45min 19s",2719,"OP Ended","Blocking OP|OP Ended","B12.R1; B10.R2; B10.L3; B11.L5","remote intervention by QPS expert","","Reviewed","Reviewed","Not R2E related","","",0
17558,"LHC","Vacuum » Hardware","","29-06-2015 16:55:37","29-06-2015 17:00:28","04min 51s",291,"04min 51s",291,"OP Ended","Blocking OP|OP Ended","MKI  interconnect solenoid","precycle needed","","Reviewed","Reviewed","Not R2E related","","",0
17393,"LHC","Injector Complex » No Beam » PSB","","29-06-2015 15:22:17","29-06-2015 16:09:02","46min 45s",2805,"46min 45s",2805,"OP Ended","Blocking OP|OP Ended","PSB","interlock problem","","Reviewed","Reviewed","Not R2E related","","",0
17555,"LHC","Beam Losses » Transverse instabilities","","29-06-2015 06:43:07","29-06-2015 06:43:34","27s",27,"27s",27,"OP Ended","Blocking OP|OP Ended","","scrubbing run, chroma to be adjusted between injection and circulating beam","","Reviewed","Reviewed","Not R2E related","","",0
17552,"LHC","Beam Losses » Transverse instabilities","","29-06-2015 06:23:13","29-06-2015 06:28:51","05min 38s",338,"05min 38s",338,"OP Ended","Blocking OP|OP Ended","","scrubbing run, chroma to be adjusted between injection and circulating beam","","Reviewed","Reviewed","Not R2E related","","",0
17549,"LHC","Beam Losses » Transverse instabilities","","29-06-2015 05:35:19","29-06-2015 05:39:09","03min 50s",230,"03min 50s",230,"OP Ended","Blocking OP|OP Ended","","scrubbing run, chroma to be adjusted between injection and circulating beam","","Reviewed","Reviewed","Not R2E related","","",0
17252,"LHC","Injector Complex » No Beam","","29-06-2015 02:34:19","29-06-2015 03:46:23","01h 12min 04s",4324,"01h 12min 04s",4324,"OP Ended","Blocking OP|OP Ended","MKD","SPS MKD faulty","","Reviewed","Reviewed","Not R2E related","","",0
17326,"LHC","Cryogenics » Equipment","","29-06-2015 01:15:27","29-06-2015 02:40:44","01h 25min 17s",5117,"01h 25min 17s",5117,"OP Ended","Blocking OP|OP Ended","Cryo in ARC81","Beam screen in 7L1, precycle needed","","Reviewed","Reviewed","Not R2E related","","",0
17546,"LHC","Operation » Operational error","","29-06-2015 01:01:44","29-06-2015 01:02:18","34s",34,"34s",34,"OP Ended","Blocking OP|OP Ended","latched orbit interlock","","","Reviewed","Reviewed","Not R2E related","","",0
17323,"LHC","Cryogenics » Equipment","","28-06-2015 23:46:53","29-06-2015 01:01:44","01h 14min 51s",4491,"01h 14min 51s",4491,"OP Ended","Blocking OP|OP Ended","Cryo in ARC81","Beam screen in 7L1","","Reviewed","Reviewed","Not R2E related","","",0
17543,"LHC","Machine Interlock Systems » PIC » Controls","","28-06-2015 23:33:15","28-06-2015 23:46:53","13min 38s",818,"13min 38s",818,"OP Ended","Blocking OP|OP Ended","PM machine protection not OK","masked in SIS to go on","","Reviewed","Reviewed","Not R2E related","","",0
17320,"LHC","QPS » Hardware","","28-06-2015 23:29:54","28-06-2015 23:46:53","16min 59s",1019,"16min 59s",1019,"OP Ended","Blocking OP|OP Ended","B8L2 on RB.A12","","","Reviewed","Reviewed","Not R2E related","","",0
17254,"LHC","QPS » Hardware","","28-06-2015 21:43:29","28-06-2015 23:29:54","01h 46min 25s",6385,"01h 46min 25s",6385,"OP Ended","Blocking OP|OP Ended","B8L2 on RB.A12","precycle needed","","Reviewed","Reviewed","Not R2E related","","",0
17584,"LHC","Injection Systems » MKI » Other","","28-06-2015 20:00:26","28-06-2015 20:27:03","26min 37s",1597,"26min 37s",1597,"OP Ended","Blocking OP|OP Ended","MKI B2","Pressure too high for MKISS due to scrubbibg run","","Reviewed","Reviewed","Not R2E related","","",0
17306,"LHC","Injector Complex » No Beam","","28-06-2015 11:26:12","28-06-2015 11:42:15","16min 03s",963,"16min 03s",963,"OP Ended","Blocking OP|OP Ended","POPS in PS","","","Reviewed","Reviewed","Not R2E related","","",0
17303,"LHC","Injector Complex » No Beam » PS","","28-06-2015 07:00:53","28-06-2015 09:29:53","02h 29min 00s",8940,"02h 29min 00s",8940,"OP Ended","Blocking OP|OP Ended","CPS - RF","problem at PS extraction","","Reviewed","Reviewed","Not R2E related","","",0
17300,"LHC","Injector Complex » No Beam » PS","","28-06-2015 04:19:49","28-06-2015 07:00:53","02h 41min 04s",9664,"02h 41min 04s",9664,"OP Ended","Blocking OP|OP Ended","CPS - RF","problem with beam extraction at PS","","Reviewed","Reviewed","Not R2E related","","",0
17581,"LHC","Beam Losses » Transverse instabilities","","28-06-2015 03:09:10","28-06-2015 03:09:25","15s",15,"15s",15,"OP Ended","Blocking OP|OP Ended","BPM IR6","low intenisty on few bunches","","Reviewed","Reviewed","Not R2E related","","",0
17578,"LHC","Beam Losses » Transverse instabilities","","28-06-2015 02:29:21","28-06-2015 02:30:02","41s",41,"41s",41,"OP Ended","Blocking OP|OP Ended","","scrubbing run, chroma to be adjusted between injection and circulating beam","","Reviewed","Reviewed","Not R2E related","","",0
17575,"LHC","Beam Losses » Transverse instabilities","","28-06-2015 02:12:46","28-06-2015 02:14:42","01min 56s",116,"01min 56s",116,"OP Ended","Blocking OP|OP Ended","","scrubbing run, chroma to be adjusted between injection and circulating beam","","Reviewed","Reviewed","Not R2E related","","",0
17572,"LHC","Beam Losses » Transverse instabilities","","28-06-2015 01:51:37","28-06-2015 01:51:53","16s",16,"16s",16,"OP Ended","Blocking OP|OP Ended","","scrubbing run, chroma to be adjusted between injection and circulating beam","","Reviewed","Reviewed","Not R2E related","","",0
17569,"LHC","Beam Losses » Transverse instabilities","","27-06-2015 23:49:12","27-06-2015 23:49:24","12s",12,"12s",12,"OP Ended","Blocking OP|OP Ended","","scrubbing run, chroma to be adjusted between injection and circulating beam","","Reviewed","Reviewed","Not R2E related","","",0
17566,"LHC","Beam Losses » Transverse instabilities","","27-06-2015 23:23:46","27-06-2015 23:28:24","04min 38s",278,"04min 38s",278,"OP Ended","Blocking OP|OP Ended","","scrubbing run, chroma to be adjusted between injection and circulating beam","","Reviewed","Reviewed","Not R2E related","","",0
17563,"LHC","Beam Losses » Transverse instabilities","","27-06-2015 22:22:29","27-06-2015 22:23:35","01min 06s",66,"01min 06s",66,"OP Ended","Blocking OP|OP Ended","BPM IR6","low intenisty for bunches at the end of the train due to electron cloud effect","","Reviewed","Reviewed","Not R2E related","","",0
17560,"LHC","Beam Losses » Transverse instabilities","","27-06-2015 21:35:53","27-06-2015 21:36:20","27s",27,"27s",27,"OP Ended","Blocking OP|OP Ended","","scrubbing run, chroma to be adjusted between injection and circulating beam","","Reviewed","Reviewed","Not R2E related","","",0
17249,"LHC","QPS » Controller","","27-06-2015 16:46:14","27-06-2015 16:58:17","12min 03s",723,"12min 03s",723,"OP Ended","Blocking OP|OP Ended","QPS controllers of B9R5 and B8L7","","","Reviewed","Reviewed","Not R2E related","","",0
17280,"LHC","QPS » Controller","","27-06-2015 13:40:41","27-06-2015 16:58:17","03h 17min 36s",11856,"03h 17min 36s",11856,"OP Ended","Blocking OP|OP Ended","RB.A23","QPS controller of B13L3, precycle needed","","Reviewed","Reviewed","Not R2E related","","",0
17540,"LHC","Beam Losses » Transverse instabilities","","27-06-2015 03:53:23","27-06-2015 03:54:10","47s",47,"47s",47,"OP Ended","Blocking OP|OP Ended","","scrubbing run, chroma to be adjusted between injection and circulating beam","","Reviewed","Reviewed","Not R2E related","","",0
17457,"LHC","Beam Losses » Transverse instabilities","","27-06-2015 03:00:33","27-06-2015 03:00:54","21s",21,"21s",21,"OP Ended","Blocking OP|OP Ended","","scrubbing run, chroma to be adjusted between injection and circulating beam","","Reviewed","Reviewed","Not R2E related","","",0
17246,"LHC","QPS » Hardware","","27-06-2015 00:01:37","27-06-2015 02:07:13","02h 05min 36s",7536,"02h 05min 36s",7536,"OP Ended","Blocking OP|OP Ended","RB.A12","SEU on board B8L2 again, precycle needed","","Reviewed","Reviewed","R2E candidate","","",0
17410,"LHC","Beam Losses » Transverse instabilities","","26-06-2015 22:50:12","26-06-2015 22:51:29","01min 17s",77,"01min 17s",77,"OP Ended","Blocking OP|OP Ended","BLM IP7","induced by electron cloud","","Reviewed","Reviewed","Not R2E related","","",0
17244,"LHC","Injector Complex » No Beam","","26-06-2015 21:41:12","26-06-2015 22:39:12","58min 00s",3480,"58min 00s",3480,"OP Ended","Blocking OP|OP Ended","No beam from LINAC2","","","Reviewed","Reviewed","Not R2E related","","",0
17241,"LHC","Operation » Operational error","","26-06-2015 21:15:41","26-06-2015 21:41:12","25min 31s",1531,"25min 31s",1531,"OP Ended","Blocking OP|OP Ended","IQC Injection Oscillations reset","Stops B2 injection","","Reviewed","Reviewed","Not R2E related","","",0
17390,"LHC","Machine Interlock Systems » PIC » Controls","","26-06-2015 18:53:35","26-06-2015 19:13:24","19min 49s",1189,"19min 49s",1189,"OP Ended","Blocking OP|OP Ended","PIC IPOC data","PM not receiving IPOC data","","Reviewed","Reviewed","Not R2E related","","",0
17387,"LHC","Beam Losses » Transverse instabilities","","26-06-2015 18:34:22","26-06-2015 18:34:44","22s",22,"22s",22,"OP Ended","Blocking OP|OP Ended","BLM IP7","induced by electron cloud","","Reviewed","Reviewed","Not R2E related","","",0
17260,"LHC","Collimation » Controls","","26-06-2015 17:53:59","26-06-2015 18:00:25","06min 26s",386,"06min 26s",386,"OP Ended","Blocking OP|OP Ended","Beta* limit glitch"," ","","Reviewed","Reviewed","Not R2E related",17340,"Cooling and Ventilation » Cooling » Demineralized water system",0
17407,"LHC","Beam Losses » Transverse instabilities","","26-06-2015 16:26:43","26-06-2015 16:27:31","48s",48,"48s",48,"OP Ended","Blocking OP|OP Ended","BLM IP7","instability induced by electron cloud","","Reviewed","Reviewed","Not R2E related","","",0
17404,"LHC","Cryogenics » Equipment","","26-06-2015 10:13:59","26-06-2015 10:40:22","26min 23s",1583,"26min 23s",1583,"OP Ended","Blocking OP|OP Ended","CM in MSR8","precycle needed","","Reviewed","Reviewed","Not R2E related","","",0
17401,"LHC","Injection Systems » TDI » Hardware","","26-06-2015 03:59:00","26-06-2015 04:01:18","02min 18s",138,"02min 18s",138,"OP Ended","Blocking OP|OP Ended","spike R8 B1","TDI hardware issue. The pressure rise is due to the TDI hardware problems.","","Reviewed","Reviewed","Not R2E related","","",0
17358,"LHC","Injector Complex » No Beam","","25-06-2015 19:34:22","25-06-2015 21:16:44","01h 42min 22s",6142,"01h 42min 22s",6142,"OP Ended","Blocking OP|OP Ended","PS cavity","no multi bunch available","","Reviewed","Reviewed","Not R2E related","","",0
17384,"LHC","Accelerator Controls » LOGGING","","25-06-2015 17:56:52","25-06-2015 18:22:21","25min 29s",1529,"25min 29s",1529,"OP Ended","Non-Blocking OP|OP Ended","MDB_to_LDB_Transfer","Data transfer from MDB to LDB was temporarily disabled due to performance problems.","","Reviewed","Reviewed","Not R2E related","","",0
17257,"LHC","Cooling and Ventilation » Cooling » Demineralized water system","","25-06-2015 16:29:10","25-06-2015 18:38:05","02h 08min 55s",7735,"02h 08min 55s",7735,"OP Ended","Blocking OP|OP Ended","water pump in PM18","","","Reviewed","Reviewed","Not R2E related","","",0
17098,"LHC","Collimation » Controls","","25-06-2015 14:08:54","25-06-2015 14:59:53","50min 59s",3059,"50min 59s",3059,"OP Ended","Blocking OP|OP Ended","Collimator settings update","","","Reviewed","Reviewed","Not R2E related","","",0
17381,"LHC","QPS » Controller","","25-06-2015 11:06:17","25-06-2015 12:17:42","01h 11min 25s",4285,"01h 11min 25s",4285,"OP Ended","Blocking OP|OP Ended","S23","SEU, precycle needed","","Reviewed","Reviewed","R2E candidate","","",0
17378,"LHC","Accelerator Controls » JMS","","25-06-2015 09:19:23","25-06-2015 10:22:56","01h 03min 33s",3813,"01h 03min 33s",3813,"OP Ended","Blocking OP|OP Ended","JMS_Broker","no publication from IQC to injection seqeuncer and no YASP capture data at injection","","Reviewed","Reviewed","Not R2E related","","",0
17355,"LHC","Accelerator Controls » JMS","","25-06-2015 02:00:40","25-06-2015 03:21:35","01h 20min 55s",4855,"01h 20min 55s",4855,"OP Ended","Blocking OP|OP Ended","JMS_Broker","","","Reviewed","Reviewed","Not R2E related","","",0
17352,"LHC","Operation » Operational error","","25-06-2015 01:51:01","25-06-2015 02:00:40","09min 39s",579,"09min 39s",579,"OP Ended","Blocking OP|OP Ended","Pilot intensity too high","IR6 BPM triggering with pilot","","Reviewed","Reviewed","Not R2E related","","",0
17096,"LHC","Injector Complex » No Beam","","24-06-2015 17:33:58","24-06-2015 18:49:35","01h 15min 37s",4537,"01h 15min 37s",4537,"OP Ended","Blocking OP|OP Ended","MKE-B2","","","Reviewed","Reviewed","Not R2E related","","",0
17349,"LHC","Beam Injection » Oscillation","","24-06-2015 14:56:32","24-06-2015 14:57:03","31s",31,"31s",31,"OP Ended","Blocking OP|OP Ended","SPS cycle","pilot on short SPS cycle","","Reviewed","Reviewed","Not R2E related","","",0
17200,"LHC","Beam Instrumentation » Interlocked BPM","","24-06-2015 13:46:27","24-06-2015 14:42:57","56min 30s",3390,"56min 30s",3390,"OP Ended","Blocking OP|OP Ended","B2 L&R Sys B","Cannot reset interlock to BIS. Masked for low intensities.","","Reviewed","Reviewed","Not R2E related","","",0
